zipcode,medhome,sqfthome,rent
61759,116800,74,1202
96752,413300,349,1990
97146,240900,147,1389
18372,144500,90,1311
10986,337800,164,2456
1351,209100,139,1705
17563,190400,127,1088
17040,141900,92,1191
23102,259800,134,1597
35175,123700,75,975
91020,594900,422,2583
37310,143700,92,995
95619,241000,186,1406
98376,242700,182,1412
60180,223800,0,1706
30725,121300,74,1008
23690,232500,131,1507
7711,803100,317,3207
62048,44900,47,711
46539,91800,63,993
76066,172300,104,1321
95942,262600,167,1352
17935,30000,23,633
85937,139500,79,995
98245,428700,248,1665
44423,81800,67,916
97042,353600,213,1856
47987,79100,55,817
13658,74400,51,1242
32442,75600,54,633
37846,104100,73,956
47145,75600,55,774
46940,92600,60,900
60150,126400,0,1262
30170,115600,75,877
6058,298800,161,1818
20842,378400,233,2017
67050,145400,93,1257
43462,88800,71,970
54738,194700,0,1073
3047,206100,110,1660
3046,265000,140,1745
13320,109300,74,1382
44506,27400,23,499
89085,270700,108,1494
31407,123200,75,1196
3266,141600,93,1148
38379,77900,57,864
3870,665600,348,3173
64139,281800,112,2065
28555,115900,75,868
32732,285300,135,1573
32502,82000,75,844
35760,109900,72,871
7422,186300,145,1599
54757,163200,0,1059
59868,260600,189,1181
37201,284500,363,1613
93527,182600,112,1156
36523,88600,59,936
6063,221500,125,1617
51046,132000,0,985
28422,159400,111,1189
23192,248800,140,1471
22712,258100,160,1547
25301,118500,0,1084
35184,91200,58,948
12789,107600,74,1199
20693,326500,166,1891
46050,98600,65,922
72065,132400,79,1125
35061,52000,40,742
38568,80600,73,814
97107,195000,131,1289
19085,883700,244,5215
53528,286400,130,1694
73059,94600,69,964
96772,206100,173,1234
28751,149400,128,1159
14724,116300,69,1041
96025,125300,111,1219
13438,125400,92,1174
10987,437400,217,2976
11977,794900,390,27913
3251,174500,145,1271
49229,148900,92,1075
12140,185400,115,1231
74427,116700,81,982
53184,174300,0,1436
5033,159000,0,1406
29742,125800,0,1080
76093,123900,81,1110
10958,210100,128,1662
62061,127500,88,1158
98547,123300,101,899
71968,157800,90,1074
44093,77700,65,934
85925,123200,77,1092
45311,82600,61,914
85630,133400,69,887
28774,257900,122,1438
48140,159400,0,1264
12404,224800,149,1608
49259,128100,0,994
38057,126700,85,1085
72722,95900,69,890
13082,125400,87,1390
98267,149600,145,1206
45363,174600,95,1264
6438,279900,157,1749
46553,146000,94,1095
38456,100800,58,947
61019,150900,0,774
12514,266500,164,1927
27252,136400,87,1072
66402,141600,102,1195
92003,554300,253,2499
21155,282500,174,1823
77534,143000,91,1500
10998,258800,128,1992
48157,97200,75,942
11509,847100,406,4221
14880,53300,39,1247
46204,269000,193,1478
75765,138000,84,1320
12491,196600,133,1558
47386,105500,65,985
12783,118900,85,1250
38368,83500,56,881
35463,157900,100,1145
39766,120400,66,976
32628,67200,50,971
29940,228700,137,1467
61736,157000,116,1241
96145,616800,379,2036
7723,1416900,444,6127
52214,156400,114,1187
73858,86900,65,841
3882,162200,102,1226
97462,148900,116,853
38316,58400,41,782
49425,101000,75,887
55045,204200,154,1423
12440,226200,150,1623
98394,356300,186,1662
15926,68900,51,907
49269,128600,79,1051
46911,81300,51,831
47977,106100,65,1010
38037,65200,42,802
5660,304800,0,1717
44411,124500,93,878
61878,81100,0,990
32071,111500,73,1144
21643,116200,87,1288
3845,188000,122,1296
46035,73400,50,745
91962,343000,222,1994
12993,133900,89,1633
20662,223500,162,1619
13476,117500,80,1195
53058,364800,0,2198
14817,144600,102,1500
20198,411200,221,1972
12466,180700,130,1441
38449,110000,76,1001
85645,139000,89,1045
28088,107300,71,884
53057,135700,0,806
38321,72700,53,843
43933,88900,73,1264
45623,111800,82,1029
7721,227400,154,1922
95223,252800,162,1411
46986,82400,53,835
52553,104400,79,973
14466,126300,87,1349
35006,78500,69,822
29482,1514000,552,6291
14709,65400,43,1279
49040,100800,0,958
6757,290400,180,1933
38052,65500,48,851
14516,86500,57,1305
3287,223300,111,1508
63048,134900,102,1153
97442,114400,89,797
55771,100400,112,853
62239,72100,67,819
37330,119700,76,1040
44450,94400,64,671
2462,767800,431,2978
35748,162000,91,1114
36093,193700,96,1230
46914,83700,57,851
47115,88800,68,885
72736,116200,77,959
1518,288500,152,1711
10917,284300,148,2153
75758,156200,92,1345
12581,252000,162,1831
47879,63500,48,718
73456,64500,0,765
15639,126100,108,954
16865,206600,136,1519
20197,683500,210,2978
7848,290800,138,1974
81236,385300,221,1917
5860,126100,0,1366
6081,185400,129,1580
8092,254000,145,1699
61725,171600,117,1307
1072,234800,163,1816
50261,220500,131,1367
72201,241400,163,1106
12583,226500,155,1746
97396,137600,117,1135
18074,252400,141,1664
14718,92300,62,826
29429,380900,189,2084
2464,580600,408,2551
44215,104600,96,984
81419,179400,120,1209
39740,147700,74,1063
24104,226500,0,1219
45064,115000,81,1107
1542,240600,147,1502
44847,108000,71,914
37888,107400,72,967
15148,49800,31,757
21850,122900,98,1167
38229,63600,44,841
50233,93200,79,1146
44084,131000,86,1167
71763,58400,41,699
47433,97900,74,924
31019,132900,76,1052
7931,988200,302,5075
31047,167200,82,1273
54471,163600,0,1018
13607,115600,75,1152
44443,113600,71,1054
23015,214200,137,1342
52322,190100,126,1440
54726,97200,0,873
13060,139900,96,1487
22610,236600,159,1330
38487,130900,93,1055
44666,142700,91,1138
22842,150800,116,1001
25320,101200,0,997
2535,1496700,848,7462
49012,180100,109,1274
62693,135600,0,1313
78409,106400,81,1341
12461,248600,159,1664
61744,115300,81,1039
14560,100000,73,1287
49277,132200,0,1012
30104,88800,60,893
5739,175200,0,1482
14138,67100,45,1209
38476,213500,145,1496
77968,239600,127,1667
22624,254500,145,1515
35043,220800,136,1547
49265,157900,106,1117
45130,153900,100,1065
5456,265700,0,1853
95634,229700,171,1385
18210,121100,83,1179
44304,48700,34,646
63348,251300,142,1532
73443,136400,87,1083
49306,221600,104,1329
14738,84600,60,740
17252,145400,0,1009
55732,81700,89,843
29058,88900,68,948
77835,147500,106,1413
6242,220300,135,1476
54113,146100,89,1049
15376,129100,89,1003
5464,207900,0,1490
59079,227300,160,1373
27816,98200,68,885
43569,98200,70,950
11569,781700,504,3148
96118,170800,0,1268
3588,128900,80,1139
48734,163900,101,928
72135,160500,90,1199
24184,233600,127,1339
56580,182100,0,1364
22737,245700,154,1492
13092,121200,74,1413
49026,101600,70,989
48137,191600,116,1468
45370,238900,115,1565
47136,162100,96,1186
14813,61000,42,1251
6089,264200,145,1957
47928,73700,55,746
13634,135000,94,1241
17967,112500,72,933
3592,118600,103,1124
37843,84700,72,830
84738,236800,129,1335
68023,222000,135,1407
6018,166200,115,1351
5859,160900,0,1413
1080,154500,124,1318
29726,146200,0,1145
32764,165800,119,1197
37711,86600,64,801
25202,108600,0,1060
27233,128400,90,932
14809,74300,49,1303
35091,163300,104,1206
98588,230100,206,1073
12870,180000,131,1755
14058,100900,66,1344
81418,171600,106,1190
28682,361700,190,1559
6031,280600,175,1685
47631,110200,75,937
64746,153900,110,1153
93238,173600,124,1198
13694,106700,76,1286
37866,178700,115,1169
49657,115000,0,912
62018,58100,57,752
54013,170600,0,1248
19035,911400,257,5157
54440,144000,0,1008
49325,126800,81,1060
76259,182700,103,1579
14065,99900,0,1358
37051,110000,76,937
3777,204100,116,1374
13146,70900,47,1240
28605,327500,173,1434
44403,102900,68,823
12531,264400,170,1902
15015,329700,146,2350
48747,98100,0,876
3255,272800,191,1628
21678,166600,106,1515
14806,51200,38,1244
6231,248300,143,1818
35757,176500,87,1265
48722,81600,56,802
98592,232500,133,1162
5769,204500,0,1511
1257,268600,176,1787
14812,80000,68,1276
20689,363500,164,1945
79562,231400,111,1719
12121,183700,116,1274
2670,343000,308,1657
30739,138900,88,1088
37153,186000,112,1331
24479,230400,136,1337
38563,119300,74,1001
1254,371900,214,1790
43009,138500,86,1171
13040,86700,60,1306
44730,101700,72,858
61535,177600,106,1279
17321,215700,124,1364
38362,92700,71,876
13363,125300,0,1057
30571,148300,99,1135
23696,278600,144,1667
55384,259200,218,1552
10518,533200,0,3307
53137,211000,0,1401
94525,431200,276,2214
32140,90300,61,1097
50056,140800,97,1184
61533,112800,85,1047
3217,135000,109,1122
8328,156800,116,1500
37118,226000,118,1395
3605,154400,104,1160
12814,379700,206,2163
60034,151000,0,1412
36509,49200,40,779
49253,175400,151,1113
29696,148600,93,1086
61864,143500,96,1068
5494,278200,0,1713
53091,145600,0,1029
48069,295100,186,2021
61728,83900,71,912
80542,319500,182,1900
97532,272500,160,0
19539,185400,112,1329
59846,285700,176,1388
43716,97500,79,973
44626,109700,78,889
12106,210600,129,1655
14101,100100,72,1356
75569,87200,67,868
97632,127900,94,809
22734,219200,144,1350
88352,107800,75,829
37342,133800,84,1061
17520,168800,121,1150
37037,161400,114,1200
18322,155900,90,1264
30630,139000,78,1050
3810,296800,239,1353
17309,154800,113,1277
2831,282800,158,1653
28480,847200,523,3825
12529,239100,160,1802
53086,231800,122,1689
47393,96300,64,882
74454,127000,76,1074
28763,106100,73,902
3084,245900,110,1813
8310,165300,122,1533
50139,143400,0,1068
93242,130500,107,1006
8738,988700,462,3399
12733,142200,87,1303
47164,87800,69,893
67001,174500,102,1310
37616,88500,70,757
45889,189600,103,1271
6068,447700,247,2490
41063,133100,94,1142
5738,192000,0,1549
15458,75300,58,918
6235,174200,124,1374
27310,288700,118,1809
38315,64100,50,818
92391,168200,145,1152
12926,51800,38,1351
89448,656600,333,2721
13411,79100,47,1323
48649,85300,63,904
64725,140300,92,990
98251,210600,169,1454
46919,77300,52,810
43443,114200,78,1061
47957,66100,46,744
27929,263500,135,1403
11724,1293500,0,15250
1368,187300,155,1300
71485,252800,0,1550
6027,239000,134,1699
93271,253700,152,1329
14826,74800,51,1303
12748,119800,81,1214
98365,319100,178,1635
14755,74100,51,1292
17981,54700,37,727
95328,165300,130,1101
5457,193000,0,1443
21779,248400,143,1450
43977,79600,64,1229
53191,243200,0,1694
14040,140000,99,1492
1468,178900,123,1361
1474,257500,138,2012
5483,191600,0,1440
46532,79900,56,837
3836,214400,128,1321
90067,936900,644,4208
3284,222600,118,1522
52073,169500,118,1321
2812,246400,155,1604
59412,164500,125,1121
15056,93900,80,1086
60511,212200,0,1828
6250,197500,131,1571
15474,73300,54,910
45162,149100,99,1312
49238,115900,68,1023
61547,171500,111,1357
37753,75200,75,807
5734,237300,0,1773
12076,105200,87,1418
2808,211800,166,1433
37878,70300,93,828
29591,79000,59,836
14005,117900,82,1376
11796,300400,0,2668
54741,92900,0,884
60043,1532800,462,8106
3240,144500,101,1144
5473,250200,0,1816
29432,68900,0,898
61732,133300,105,1198
38221,69900,60,851
53065,141100,0,834
31075,91800,67,909
61747,129100,82,1199
24137,311900,0,1426
70770,155700,93,1325
22656,287000,132,1642
44643,123400,82,995
53515,215300,0,1503
7737,300500,199,2159
53034,137400,0,1007
38865,93600,59,912
49435,183400,0,1303
48159,140800,0,1122
43432,131400,75,1196
43412,134900,89,1129
44624,195900,110,1342
61011,206100,99,1517
76064,156000,94,1323
7702,513700,246,2648
27852,71900,54,598
22660,193200,132,1084
46181,167600,105,1207
8311,141600,109,1205
51238,102800,0,963
35188,126100,81,1107
12117,124500,90,1404
28531,233000,145,1169
95426,214900,158,1218
12921,125900,83,1617
30206,141200,81,1147
54986,166400,113,879
34286,168800,107,1343
2032,440300,246,2473
21541,244800,164,1631
51052,161600,0,1062
73128,159500,90,1243
27243,161500,113,1206
12577,249500,148,1992
13618,147900,93,1319
21140,426200,229,2400
46149,154800,95,1265
21782,170600,128,1178
13034,132200,82,1474
11957,838100,0,28145
17502,173700,125,1106
6754,334200,183,2218
12912,91300,63,1530
10526,583000,0,3408
28689,141800,102,1013
31046,164100,88,1197
54874,146400,0,1040
80547,425400,176,2238
37302,254700,88,1851
12729,140300,101,1415
12903,120500,77,1655
37350,486400,147,3325
53079,136700,0,808
37853,119800,84,948
35033,136000,84,995
75166,211800,103,1643
61235,121500,83,1222
64125,37600,40,668
2763,362600,210,2106
38545,108500,78,923
61833,56400,0,923
6282,202700,154,1403
2827,253200,164,1713
95372,247900,166,1396
5773,170700,0,1473
58436,105000,0,1188
38588,125300,89,951
8319,180600,121,1598
54247,123400,0,1012
8326,141000,98,1447
12185,148500,95,1193
78701,445900,429,2379
97358,214600,151,1258
14801,82100,54,1329
54245,152800,0,1096
12072,102500,0,1398
47970,85700,61,864
95329,217300,0,1319
75172,68600,61,977
76554,98200,71,969
47619,121000,83,1012
1026,238200,150,1688
98244,234900,162,1254
5871,148500,0,1361
97041,406900,225,1687
71280,151600,0,1086
37171,101100,78,908
49342,89000,0,834
49284,107800,0,918
39216,160700,87,1305
55360,223900,151,1577
62067,125400,89,1104
18355,127600,84,1211
47948,70700,51,761
2468,1244000,492,4545
6442,310800,174,1721
85348,80800,73,930
21671,250000,160,1570
14555,129400,98,1416
32346,237600,163,1355
17407,170100,110,1345
37181,95500,67,922
13493,80600,60,1274
96041,185200,0,1364
21562,50200,36,1218
44669,131800,85,1008
19534,171800,109,1289
55723,115300,125,1044
3226,315300,168,1412
39480,114400,0,1007
72947,96300,66,790
21636,160100,110,1389
97846,199100,155,1313
38486,106400,62,954
48191,180000,109,1472
6455,240100,159,1699
53517,276400,0,1674
2659,486500,342,2190
28611,97000,83,852
14533,114300,74,1404
3227,289800,138,1448
17047,140400,98,1190
29935,139700,118,1133
22644,186900,133,1062
37061,72900,55,854
38034,68400,49,745
62218,150400,98,1283
3280,178700,128,1311
5760,210900,0,1676
22567,157600,120,1150
49092,91400,0,937
18332,116200,73,1245
55005,212300,173,1453
89049,98000,77,924
15468,55400,0,851
37052,130100,86,986
92823,716100,346,2989
54007,177300,0,1262
14042,56000,60,1262
30629,103800,65,949
21649,145200,108,1352
34215,443400,250,2387
8542,501100,354,2780
13461,117700,86,1197
29431,150200,108,1246
17983,105500,65,921
3590,87400,66,1058
92676,703600,552,2771
38388,91500,61,899
55706,57300,56,878
18656,130300,0,1102
21773,307900,165,1727
54229,178100,91,1164
98947,148000,107,1130
7865,254700,146,1832
15142,478900,176,3411
30522,204300,139,1199
76651,104300,68,1089
5759,168600,0,1463
30293,84700,52,928
96148,554800,345,1916
55012,205200,158,1412
68832,231000,133,1306
49241,108900,0,1032
30139,124600,88,1038
24067,160200,103,1173
41092,163700,104,1216
29047,86100,49,935
14879,73400,0,1282
46128,115200,78,1047
3854,1186400,434,5974
13490,121800,84,1165
27572,186900,110,1250
38332,79300,57,842
11939,652100,0,25371
28454,114300,76,876
29114,73500,60,802
3464,195400,151,1375
27207,150600,96,1090
47357,65600,43,743
66409,187200,0,1377
30363,195400,196,1643
6777,400300,226,2383
6778,218900,141,1579
81415,218700,140,1288
88043,69700,0,801
47922,69800,52,782
60941,137000,0,1189
14471,161800,122,1260
44449,114800,95,898
45120,111000,75,1104
10004,1326300,1462,4267
2770,366900,195,2078
34449,102600,74,1141
46994,85600,52,822
96716,450400,336,2075
37325,114100,70,1100
49328,139200,101,1030
13120,73000,60,1026
98303,240600,143,1387
61859,124500,88,1030
3465,119800,85,1295
1098,237000,151,1711
55047,348200,172,1744
50061,335000,178,2070
46951,75600,64,767
99133,83700,71,853
94038,1039200,609,4164
15928,136900,79,1139
47532,143400,85,1100
61754,96800,85,925
5257,165700,0,1528
17772,143800,100,1150
17244,147900,0,1019
17087,156900,109,1022
20860,566900,229,2408
5262,206600,0,1675
14481,112000,71,1403
44491,121700,78,732
60541,220600,0,1808
8403,715000,461,11157
3282,161300,95,1167
35118,82100,64,845
47459,103200,73,935
78164,122100,56,1246
5352,168200,0,1447
97449,145700,120,997
26588,82000,68,897
19954,141500,105,1201
86335,147100,101,1040
24467,231500,134,1352
14024,86000,62,1328
78056,332300,132,1992
7620,2821100,602,12396
27559,208000,118,1341
14741,127400,83,1452
47954,91300,59,913
18925,424000,172,2473
81652,237500,179,1311
55001,419600,173,2173
12093,108200,85,1394
17516,199900,133,1161
85938,102000,65,1018
76624,146800,87,1093
12463,151100,103,1173
97049,243100,191,1505
21053,343600,180,2004
13456,138300,94,1256
98325,251700,161,1400
24070,169300,124,1108
97011,249600,200,1494
12817,243900,165,1867
48897,108500,69,1002
32009,191400,97,1310
12937,63900,44,1258
30663,195500,102,1251
47022,213300,111,1222
98342,353500,237,1766
95916,170500,137,1080
37050,78000,60,887
44264,219000,114,1600
46939,73000,52,769
27927,491200,197,2864
12578,240300,140,1914
28453,69000,52,771
17878,126400,84,1093
54107,112100,0,938
80456,187200,155,1334
12996,112100,79,1589
12935,93100,68,1537
47383,100400,61,692
38258,51100,39,751
75490,125900,78,1299
37141,129700,88,1036
35053,250500,141,1192
54979,159400,0,810
17565,196200,130,1144
32466,138900,92,1177
43718,134700,95,1375
12520,253100,159,1994
95982,201400,145,1230
87010,312000,0,1813
47118,72400,58,747
66615,156100,108,1275
13495,95000,74,1017
12723,148100,98,1259
30145,132600,90,1046
80470,351200,223,1900
5459,184700,0,1436
29530,88700,67,858
20684,290800,161,1531
53108,194000,0,1318
1255,258600,149,1642
37306,142900,81,1102
1366,248800,137,1572
81022,103100,72,889
13646,94100,69,1290
92004,225500,157,1778
98570,196400,121,1117
36562,110400,72,1009
71060,84800,58,862
61570,82200,68,1111
1270,207300,136,1530
84781,233500,140,1304
20777,634000,232,2968
53007,162000,128,1388
94973,773900,525,3367
33921,1270700,631,6968
75859,284800,92,1830
95462,364200,364,2035
3450,239100,133,1544
45359,118200,78,1001
13140,83400,55,1301
35131,98900,68,873
2210,839100,689,3005
17224,126300,0,955
13679,126800,83,1229
81023,170000,117,1186
48894,163400,101,1275
18334,115300,74,1206
28736,316700,146,1414
46743,125800,77,1036
39272,115500,78,1107
37885,180500,102,1242
47665,102700,0,903
