dishist_id,disasterNumber,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,state,disasterType,incidentType,year
6833,780,0,1,1,0,KS,DR,Flood,1986
6834,789,0,1,1,0,NH,DR,Flood,1987
6835,779,0,0,1,0,MO,DR,Flood,1986
6836,788,0,1,1,0,ME,DR,Flood,1987
6837,781,0,0,1,0,AK,DR,Flood,1986
6838,790,0,1,1,0,MA,DR,Flood,1987
6839,787,0,1,1,0,MS,DR,Severe Storm(s),1987
6840,784,0,0,1,0,WA,DR,Flood,1986
6841,794,0,0,1,0,OK,DR,Flood,1987
6842,796,0,1,0,0,OH,DR,Flood,1987
6843,794,0,0,1,0,OK,DR,Flood,1987
6844,797,0,1,1,0,MN,DR,Severe Storm(s),1987
6845,800,0,0,1,0,MP,DR,Typhoon,1987
6846,802,0,1,0,0,TX,DR,Tornado,1987
6847,803,0,1,1,0,FM,DR,Typhoon,1987
6848,805,0,1,1,0,PR,DR,Flood,1987
6849,804,0,1,0,0,LA,DR,Tornado,1987
6850,761,0,0,1,0,MT,DR,Flood,1986
6851,764,0,0,1,0,SD,DR,Flood,1986
6852,764,0,0,1,0,SD,DR,Flood,1986
6853,768,0,0,1,0,PR,DR,Flood,1986
6854,764,0,0,1,0,SD,DR,Flood,1986
6855,768,0,0,1,0,PR,DR,Flood,1986
6856,770,0,1,1,0,WI,DR,Flood,1986
6857,768,0,0,1,0,PR,DR,Flood,1986
6858,774,0,1,1,0,MI,DR,Flood,1986
6859,774,0,1,1,0,MI,DR,Flood,1986
6860,774,0,1,1,0,MI,DR,Flood,1986
6861,776,0,1,1,0,IL,DR,Flood,1986
6862,775,0,1,0,0,WI,DR,Flood,1986
6863,778,0,1,0,0,OK,DR,Flood,1986
6864,778,0,1,1,0,OK,DR,Flood,1986
6865,778,0,0,1,0,OK,DR,Flood,1986
6866,778,0,1,1,0,OK,DR,Flood,1986
6867,778,0,0,1,0,OK,DR,Flood,1986
6868,779,0,1,1,0,MO,DR,Flood,1986
6869,779,0,1,0,0,MO,DR,Flood,1986
6870,779,0,1,1,0,MO,DR,Flood,1986
6871,780,0,1,1,0,KS,DR,Flood,1986
6872,784,0,1,1,0,WA,DR,Flood,1986
6873,786,0,1,1,0,FM,DR,Typhoon,1987
6874,788,0,1,1,0,ME,DR,Flood,1987
6875,789,0,1,1,0,NH,DR,Flood,1987
6876,790,0,1,0,0,MA,DR,Flood,1987
6877,794,0,0,1,0,OK,DR,Flood,1987
6878,794,0,0,1,0,OK,DR,Flood,1987
6879,796,0,1,0,0,OH,DR,Flood,1987
6880,804,0,1,0,0,LA,DR,Tornado,1987
6881,797,0,0,1,0,MN,DR,Severe Storm(s),1987
6882,805,0,1,1,0,PR,DR,Flood,1987
6883,802,0,1,0,0,TX,DR,Tornado,1987
6884,801,0,0,1,0,NY,DR,Snow,1987
6885,800,0,0,1,0,MP,DR,Typhoon,1987
6886,764,0,0,1,0,SD,DR,Flood,1986
6887,761,0,0,1,0,MT,DR,Flood,1986
6888,764,0,0,1,0,SD,DR,Flood,1986
6889,764,0,0,1,0,SD,DR,Flood,1986
6890,768,0,0,1,0,PR,DR,Flood,1986
6891,768,0,0,1,0,PR,DR,Flood,1986
6892,768,0,0,1,0,PR,DR,Flood,1986
6893,774,0,1,1,0,MI,DR,Flood,1986
6894,771,0,0,1,0,NH,DR,Flood,1986
6895,774,0,1,1,0,MI,DR,Flood,1986
6896,775,0,1,0,0,WI,DR,Flood,1986
6897,774,0,1,1,0,MI,DR,Flood,1986
6898,778,0,1,1,0,OK,DR,Flood,1986
6899,777,0,1,1,0,MT,DR,Flood,1986
6900,778,0,0,1,0,OK,DR,Flood,1986
6901,778,0,0,1,0,OK,DR,Flood,1986
6902,778,0,1,1,0,OK,DR,Flood,1986
6903,779,0,1,0,0,MO,DR,Flood,1986
6904,779,0,0,1,0,MO,DR,Flood,1986
6905,779,0,1,1,0,MO,DR,Flood,1986
6906,780,0,1,1,0,KS,DR,Flood,1986
6907,782,0,1,1,0,AK,DR,Flood,1986
6908,784,0,1,1,0,WA,DR,Flood,1986
6909,788,0,1,1,0,ME,DR,Flood,1987
6910,788,0,1,1,0,ME,DR,Flood,1987
6911,789,0,1,1,0,NH,DR,Flood,1987
6912,792,0,1,1,0,NY,DR,Flood,1987
6913,794,0,0,1,0,OK,DR,Flood,1987
6914,794,0,0,1,0,OK,DR,Flood,1987
6915,804,0,1,0,0,LA,DR,Tornado,1987
6916,796,0,1,0,0,OH,DR,Flood,1987
6917,805,0,1,0,0,PR,DR,Flood,1987
6918,802,0,1,0,0,TX,DR,Tornado,1987
6919,801,0,0,1,0,NY,DR,Snow,1987
6920,761,0,0,1,0,MT,DR,Flood,1986
6921,797,0,1,0,0,MN,DR,Severe Storm(s),1987
6922,764,0,0,1,0,SD,DR,Flood,1986
6923,764,0,0,1,0,SD,DR,Flood,1986
6924,764,0,0,1,0,SD,DR,Flood,1986
6925,805,0,1,1,0,PR,DR,Flood,1987
6926,768,0,0,1,0,PR,DR,Flood,1986
6927,768,0,0,1,0,PR,DR,Flood,1986
6928,768,0,0,1,0,PR,DR,Flood,1986
6929,771,0,0,1,0,NH,DR,Flood,1986
6930,774,0,1,0,0,MI,DR,Flood,1986
6931,774,0,1,1,0,MI,DR,Flood,1986
6932,774,0,1,0,0,MI,DR,Flood,1986
6933,776,0,1,1,0,IL,DR,Flood,1986
6934,775,0,1,0,0,WI,DR,Flood,1986
6935,778,0,1,1,0,OK,DR,Flood,1986
6936,778,0,0,1,0,OK,DR,Flood,1986
6937,778,0,1,1,0,OK,DR,Flood,1986
6938,778,0,1,1,0,OK,DR,Flood,1986
6939,779,0,0,1,0,MO,DR,Flood,1986
6940,779,0,1,0,0,MO,DR,Flood,1986
6941,779,0,0,1,0,MO,DR,Flood,1986
6942,780,0,1,1,0,KS,DR,Flood,1986
6943,781,0,0,1,0,AK,DR,Flood,1986
6944,784,0,1,0,0,WA,DR,Flood,1986
6945,788,0,1,1,0,ME,DR,Flood,1987
6946,788,0,1,0,0,ME,DR,Flood,1987
6947,789,0,1,0,0,NH,DR,Flood,1987
6948,791,0,0,1,0,MH,DR,Fire,1987
6949,794,0,0,1,0,OK,DR,Flood,1987
6950,794,0,0,1,0,OK,DR,Flood,1987
6951,804,0,1,0,0,LA,DR,Tornado,1987
6952,802,0,1,0,0,TX,DR,Tornado,1987
6953,801,0,0,1,0,NY,DR,Snow,1987
6954,797,0,1,0,0,MN,DR,Severe Storm(s),1987
6955,805,0,1,1,0,PR,DR,Flood,1987
6956,761,0,0,1,0,MT,DR,Flood,1986
6957,796,0,1,0,0,OH,DR,Flood,1987
6958,805,0,1,1,0,PR,DR,Flood,1987
6959,764,0,0,1,0,SD,DR,Flood,1986
6960,764,0,0,1,0,SD,DR,Flood,1986
6961,768,0,0,1,0,PR,DR,Flood,1986
6962,768,0,0,1,0,PR,DR,Flood,1986
6963,765,0,1,1,0,FM,DR,Typhoon,1986
6964,768,0,0,1,0,PR,DR,Flood,1986
6965,772,0,0,1,0,TX,DR,Tornado,1986
6966,774,0,1,1,0,MI,DR,Flood,1986
6967,774,0,1,1,0,MI,DR,Flood,1986
6968,774,0,1,1,0,MI,DR,Flood,1986
6969,776,0,0,1,0,IL,DR,Flood,1986
6970,777,0,1,0,0,MT,DR,Flood,1986
6971,778,0,1,1,0,OK,DR,Flood,1986
6972,778,0,1,0,0,OK,DR,Flood,1986
6973,778,0,1,1,0,OK,DR,Flood,1986
6974,778,0,1,1,0,OK,DR,Flood,1986
6975,779,0,0,1,0,MO,DR,Flood,1986
6976,779,0,0,1,0,MO,DR,Flood,1986
6977,779,0,0,1,0,MO,DR,Flood,1986
6978,780,0,0,1,0,KS,DR,Flood,1986
6979,782,0,1,1,0,AK,DR,Flood,1986
6980,785,0,1,1,0,AS,DR,Hurricane,1987
6981,788,0,1,1,0,ME,DR,Flood,1987
6982,790,0,1,1,0,MA,DR,Flood,1987
6983,792,0,1,1,0,NY,DR,Flood,1987
6984,788,0,1,1,0,ME,DR,Flood,1987
6985,794,0,0,1,0,OK,DR,Flood,1987
6986,794,0,0,1,0,OK,DR,Flood,1987
6987,797,0,0,1,0,MN,DR,Severe Storm(s),1987
6988,798,0,1,1,0,IL,DR,Flood,1987
6989,801,0,0,1,0,NY,DR,Snow,1987
6990,802,0,1,0,0,TX,DR,Tornado,1987
6991,804,0,1,0,0,LA,DR,Tornado,1987
6992,805,0,1,0,0,PR,DR,Flood,1987
6993,805,0,1,1,0,PR,DR,Flood,1987
6994,761,0,0,1,0,MT,DR,Flood,1986
6995,764,0,0,1,0,SD,DR,Flood,1986
6996,768,0,0,1,0,PR,DR,Flood,1986
6997,768,0,0,1,0,PR,DR,Flood,1986
6998,768,0,0,1,0,PR,DR,Flood,1986
6999,774,0,1,1,0,MI,DR,Flood,1986
7000,764,0,0,1,0,SD,DR,Flood,1986
7001,774,0,1,1,0,MI,DR,Flood,1986
7002,764,0,0,1,0,SD,DR,Flood,1986
7003,774,0,1,0,0,MI,DR,Flood,1986
7004,771,0,0,1,0,NH,DR,Flood,1986
7005,775,0,1,0,0,WI,DR,Flood,1986
7006,777,0,0,1,0,MT,DR,Flood,1986
7007,778,0,1,1,0,OK,DR,Flood,1986
7008,778,0,0,1,0,OK,DR,Flood,1986
7009,778,0,1,1,0,OK,DR,Flood,1986
7010,778,0,1,1,0,OK,DR,Flood,1986
7011,779,0,1,1,0,MO,DR,Flood,1986
7012,779,0,0,1,0,MO,DR,Flood,1986
7013,779,0,0,1,0,MO,DR,Flood,1986
7014,780,0,0,1,0,KS,DR,Flood,1986
7015,782,0,1,1,0,AK,DR,Flood,1986
7016,784,0,0,1,0,WA,DR,Flood,1986
7017,788,0,1,1,0,ME,DR,Flood,1987
7018,788,0,1,1,0,ME,DR,Flood,1987
7019,790,0,1,1,0,MA,DR,Flood,1987
7020,792,0,1,1,0,NY,DR,Flood,1987
7021,794,0,0,1,0,OK,DR,Flood,1987
7022,794,0,0,1,0,OK,DR,Flood,1987
7023,797,0,1,0,0,MN,DR,Severe Storm(s),1987
7024,798,0,1,1,0,IL,DR,Flood,1987
7025,801,0,0,1,0,NY,DR,Snow,1987
7026,804,0,1,0,0,LA,DR,Tornado,1987
7027,802,0,1,0,0,TX,DR,Tornado,1987
7028,805,0,1,1,0,PR,DR,Flood,1987
7029,805,0,1,0,0,PR,DR,Flood,1987
7030,761,0,0,1,0,MT,DR,Flood,1986
7031,768,0,0,1,0,PR,DR,Flood,1986
7032,767,0,0,1,0,IN,DR,Tornado,1986
7033,774,0,1,1,0,MI,DR,Flood,1986
7034,768,0,0,1,0,PR,DR,Flood,1986
7035,764,0,0,1,0,SD,DR,Flood,1986
7036,774,0,1,0,0,MI,DR,Flood,1986
7037,774,0,1,1,0,MI,DR,Flood,1986
7038,764,0,0,1,0,SD,DR,Flood,1986
7039,768,0,0,1,0,PR,DR,Flood,1986
7040,775,0,1,0,0,WI,DR,Flood,1986
7041,776,0,1,1,0,IL,DR,Flood,1986
7042,777,0,1,1,0,MT,DR,Flood,1986
7043,778,0,1,0,0,OK,DR,Flood,1986
7044,778,0,1,1,0,OK,DR,Flood,1986
7045,778,0,1,0,0,OK,DR,Flood,1986
7046,779,0,1,0,0,MO,DR,Flood,1986
7047,778,0,1,1,0,OK,DR,Flood,1986
7048,779,0,1,0,0,MO,DR,Flood,1986
7049,780,0,1,0,0,KS,DR,Flood,1986
7050,779,0,0,1,0,MO,DR,Flood,1986
7051,785,0,1,1,0,AS,DR,Hurricane,1987
7052,788,0,1,1,0,ME,DR,Flood,1987
7053,783,0,1,1,0,MP,DR,Typhoon,1986
7054,789,0,1,1,0,NH,DR,Flood,1987
7055,790,0,0,1,0,MA,DR,Flood,1987
7056,794,0,0,1,0,OK,DR,Flood,1987
7057,795,0,0,1,0,IA,DR,Flood,1987
7058,792,0,1,1,0,NY,DR,Flood,1987
7059,797,0,1,1,0,MN,DR,Severe Storm(s),1987
7060,799,0,1,1,0,CA,DR,Earthquake,1987
7061,801,0,0,1,0,NY,DR,Snow,1987
7062,802,0,1,0,0,TX,DR,Tornado,1987
7063,804,0,1,0,0,LA,DR,Tornado,1987
7064,805,0,0,1,0,PR,DR,Flood,1987
7065,761,0,0,1,0,MT,DR,Flood,1986
7066,764,0,0,1,0,SD,DR,Flood,1986
7067,764,0,0,1,0,SD,DR,Flood,1986
7068,766,0,1,0,0,PA,DR,Flood,1986
7069,768,0,0,1,0,PR,DR,Flood,1986
7070,768,0,0,1,0,PR,DR,Flood,1986
7071,773,0,0,1,0,MD,DR,Flood,1985
7072,774,0,1,1,0,MI,DR,Flood,1986
7073,768,0,0,1,0,PR,DR,Flood,1986
7074,774,0,1,0,0,MI,DR,Flood,1986
7075,774,0,1,1,0,MI,DR,Flood,1986
7076,778,0,1,1,0,OK,DR,Flood,1986
7077,778,0,0,1,0,OK,DR,Flood,1986
7078,778,0,1,1,0,OK,DR,Flood,1986
7079,777,0,1,1,0,MT,DR,Flood,1986
7080,776,0,1,1,0,IL,DR,Flood,1986
7081,779,0,0,1,0,MO,DR,Flood,1986
7082,778,0,0,1,0,OK,DR,Flood,1986
7083,779,0,0,1,0,MO,DR,Flood,1986
7084,779,0,1,1,0,MO,DR,Flood,1986
7085,780,0,0,1,0,KS,DR,Flood,1986
7086,785,0,1,1,0,AS,DR,Hurricane,1987
7087,782,0,0,1,0,AK,DR,Flood,1986
7088,788,0,1,1,0,ME,DR,Flood,1987
7089,789,0,1,0,0,NH,DR,Flood,1987
7090,790,0,1,1,0,MA,DR,Flood,1987
7091,794,0,0,1,0,OK,DR,Flood,1987
7092,792,0,1,1,0,NY,DR,Flood,1987
7093,795,0,0,1,0,IA,DR,Flood,1987
7094,798,0,1,1,0,IL,DR,Flood,1987
7095,797,0,1,1,0,MN,DR,Severe Storm(s),1987
7096,802,0,1,0,0,TX,DR,Tornado,1987
7097,801,0,0,1,0,NY,DR,Snow,1987
7098,804,0,1,0,0,LA,DR,Tornado,1987
7099,805,0,1,1,0,PR,DR,Flood,1987
7100,805,0,1,1,0,PR,DR,Flood,1987
7101,764,0,0,1,0,SD,DR,Flood,1986
7102,763,0,1,0,0,TX,DR,Tornado,1986
7103,764,0,0,1,0,SD,DR,Flood,1986
7104,768,0,0,1,0,PR,DR,Flood,1986
7105,768,0,0,1,0,PR,DR,Flood,1986
7106,768,0,0,1,0,PR,DR,Flood,1986
7107,769,0,0,1,0,WA,DR,Flood,1986
7108,774,0,1,1,0,MI,DR,Flood,1986
7109,774,0,1,1,0,MI,DR,Flood,1986
7110,774,0,1,1,0,MI,DR,Flood,1986
7111,775,0,1,0,0,WI,DR,Flood,1986
7112,776,0,1,0,0,IL,DR,Flood,1986
7113,777,0,1,1,0,MT,DR,Flood,1986
7114,778,0,0,1,0,OK,DR,Flood,1986
7115,778,0,1,1,0,OK,DR,Flood,1986
7116,778,0,1,1,0,OK,DR,Flood,1986
7117,778,0,1,1,0,OK,DR,Flood,1986
7118,779,0,1,1,0,MO,DR,Flood,1986
7119,779,0,1,1,0,MO,DR,Flood,1986
7120,785,0,1,1,0,AS,DR,Hurricane,1987
7121,779,0,0,1,0,MO,DR,Flood,1986
7122,788,0,1,1,0,ME,DR,Flood,1987
7123,784,0,1,1,0,WA,DR,Flood,1986
7124,789,0,1,1,0,NH,DR,Flood,1987
7125,780,0,1,1,0,KS,DR,Flood,1986
7126,793,0,1,0,0,TX,DR,Tornado,1987
7127,790,0,1,1,0,MA,DR,Flood,1987
7128,797,0,0,1,0,MN,DR,Severe Storm(s),1987
7129,794,0,0,1,0,OK,DR,Flood,1987
7130,795,0,0,1,0,IA,DR,Flood,1987
7131,801,0,0,1,0,NY,DR,Snow,1987
7132,800,0,0,1,0,MP,DR,Typhoon,1987
7133,802,0,1,0,0,TX,DR,Tornado,1987
7134,804,0,1,0,0,LA,DR,Tornado,1987
7135,805,0,0,1,0,PR,DR,Flood,1987
7136,764,0,0,1,0,SD,DR,Flood,1986
7137,762,0,1,0,0,WA,DR,Flood,1986
7138,768,0,0,1,0,PR,DR,Flood,1986
7139,764,0,0,1,0,SD,DR,Flood,1986
7140,768,0,0,1,0,PR,DR,Flood,1986
7141,768,0,0,1,0,PR,DR,Flood,1986
7142,768,0,0,1,0,PR,DR,Flood,1986
7143,774,0,1,1,0,MI,DR,Flood,1986
7144,774,0,1,0,0,MI,DR,Flood,1986
7145,774,0,1,1,0,MI,DR,Flood,1986
7146,776,0,1,1,0,IL,DR,Flood,1986
7147,775,0,1,0,0,WI,DR,Flood,1986
7148,778,0,1,0,0,OK,DR,Flood,1986
7149,777,0,1,1,0,MT,DR,Flood,1986
7150,778,0,0,1,0,OK,DR,Flood,1986
7151,778,0,1,1,0,OK,DR,Flood,1986
7152,778,0,1,1,0,OK,DR,Flood,1986
7153,779,0,1,0,0,MO,DR,Flood,1986
7154,779,0,1,1,0,MO,DR,Flood,1986
7155,779,0,1,0,0,MO,DR,Flood,1986
7156,780,0,1,1,0,KS,DR,Flood,1986
7157,784,0,0,1,0,WA,DR,Flood,1986
7158,788,0,1,1,0,ME,DR,Flood,1987
7159,785,0,1,1,0,AS,DR,Hurricane,1987
7160,789,0,1,1,0,NH,DR,Flood,1987
7161,790,0,1,1,0,MA,DR,Flood,1987
7162,793,0,1,0,0,TX,DR,Tornado,1987
7163,794,0,0,1,0,OK,DR,Flood,1987
7164,795,0,0,1,0,IA,DR,Flood,1987
7165,797,0,1,1,0,MN,DR,Severe Storm(s),1987
7166,799,0,1,0,0,CA,DR,Earthquake,1987
7167,801,0,0,1,0,NY,DR,Snow,1987
7168,802,0,1,0,0,TX,DR,Tornado,1987
7169,804,0,1,0,0,LA,DR,Tornado,1987
7170,805,0,1,0,0,PR,DR,Flood,1987
7171,805,0,1,1,0,PR,DR,Flood,1987
7172,809,0,1,1,0,MH,DR,Typhoon,1988
7173,807,0,1,0,0,AR,DR,Flood,1987
7174,817,0,1,0,0,AR,DR,Tornado,1988
7175,815,0,1,0,0,CA,DR,Fire,1988
7176,819,0,1,1,0,IL,DR,Tornado,1989
7177,805,0,1,1,0,PR,DR,Flood,1987
7178,817,0,1,0,0,AR,DR,Tornado,1988
7179,817,0,1,0,0,AR,DR,Tornado,1988
7180,821,0,1,1,0,KY,DR,Flood,1989
7181,821,0,1,1,0,KY,DR,Flood,1989
7182,821,0,1,1,0,KY,DR,Flood,1989
7183,821,0,1,1,0,KY,DR,Flood,1989
7184,821,0,1,1,0,KY,DR,Flood,1989
7185,821,0,1,1,0,KY,DR,Flood,1989
7186,821,0,1,1,0,KY,DR,Flood,1989
7187,824,0,1,1,0,MN,DR,Flood,1989
7188,823,0,1,1,0,TX,DR,Flood,1989
7189,826,0,0,1,0,AK,DR,Freezing,1989
7190,826,0,0,1,0,AK,DR,Freezing,1989
7191,827,0,1,1,0,NC,DR,Tornado,1989
7192,828,0,1,1,0,TX,DR,Severe Storm(s),1989
7193,828,0,1,1,0,TX,DR,Severe Storm(s),1989
7194,828,0,1,0,0,TX,DR,Severe Storm(s),1989
7195,828,0,1,1,0,TX,DR,Severe Storm(s),1989
7196,828,0,1,0,0,TX,DR,Severe Storm(s),1989
7197,828,0,1,0,0,TX,DR,Severe Storm(s),1989
7198,828,0,1,1,0,TX,DR,Severe Storm(s),1989
7199,828,0,1,1,0,TX,DR,Severe Storm(s),1989
7200,828,0,1,1,0,TX,DR,Severe Storm(s),1989
7201,829,0,1,0,0,LA,DR,Flood,1989
7202,829,0,1,0,0,LA,DR,Flood,1989
7203,829,0,1,1,0,LA,DR,Flood,1989
7204,831,0,1,0,0,OH,DR,Flood,1989
7205,832,0,1,1,0,AK,DR,Flood,1989
7206,833,0,1,0,0,LA,DR,Tornado,1989
7207,805,0,0,1,0,PR,DR,Flood,1987
7208,805,0,0,1,0,PR,DR,Flood,1987
7209,807,0,1,0,0,AR,DR,Flood,1987
7210,811,0,1,1,0,MP,DR,Typhoon,1988
7211,815,0,1,0,0,CA,DR,Fire,1988
7212,817,0,1,0,0,AR,DR,Tornado,1988
7213,817,0,1,0,0,AR,DR,Tornado,1988
7214,818,0,1,0,0,NC,DR,Tornado,1988
7215,819,0,1,1,0,IL,DR,Tornado,1989
7216,821,0,1,1,0,KY,DR,Flood,1989
7217,821,0,1,1,0,KY,DR,Flood,1989
7218,821,0,1,1,0,KY,DR,Flood,1989
7219,823,0,1,1,0,TX,DR,Flood,1989
7220,821,0,1,1,0,KY,DR,Flood,1989
7221,824,0,1,1,0,MN,DR,Flood,1989
7222,821,0,1,1,0,KY,DR,Flood,1989
7223,826,0,0,1,0,AK,DR,Freezing,1989
7224,821,0,1,1,0,KY,DR,Flood,1989
7225,821,0,1,1,0,KY,DR,Flood,1989
7226,827,0,1,1,0,NC,DR,Tornado,1989
7227,827,0,1,0,0,NC,DR,Tornado,1989
7228,828,0,1,0,0,TX,DR,Severe Storm(s),1989
7229,828,0,1,1,0,TX,DR,Severe Storm(s),1989
7230,828,0,1,1,0,TX,DR,Severe Storm(s),1989
7231,828,0,1,1,0,TX,DR,Severe Storm(s),1989
7232,828,0,1,1,0,TX,DR,Severe Storm(s),1989
7233,828,0,1,1,0,TX,DR,Severe Storm(s),1989
7234,828,0,1,1,0,TX,DR,Severe Storm(s),1989
7235,828,0,1,0,0,TX,DR,Severe Storm(s),1989
7236,829,0,1,0,0,LA,DR,Flood,1989
7237,829,0,1,0,0,LA,DR,Flood,1989
7238,829,0,1,1,0,LA,DR,Flood,1989
7239,830,0,0,1,0,ME,DR,Flood,1989
7240,831,0,1,0,0,OH,DR,Flood,1989
7241,805,0,1,1,0,PR,DR,Flood,1987
7242,833,0,1,0,0,LA,DR,Tornado,1989
7243,805,0,1,0,0,PR,DR,Flood,1987
7244,807,0,1,0,0,AR,DR,Flood,1987
7245,810,0,1,1,0,GU,DR,Typhoon,1988
7246,817,0,1,0,0,AR,DR,Tornado,1988
7247,815,0,1,0,0,CA,DR,Fire,1988
7248,817,0,1,0,0,AR,DR,Tornado,1988
7249,818,0,1,0,0,NC,DR,Tornado,1988
7250,819,0,1,1,0,IL,DR,Tornado,1989
7251,821,0,1,1,0,KY,DR,Flood,1989
7252,821,0,1,1,0,KY,DR,Flood,1989
7253,821,0,1,1,0,KY,DR,Flood,1989
7254,821,0,1,1,0,KY,DR,Flood,1989
7255,821,0,1,1,0,KY,DR,Flood,1989
7256,821,0,1,1,0,KY,DR,Flood,1989
7257,821,0,1,1,0,KY,DR,Flood,1989
7258,823,0,1,1,0,TX,DR,Flood,1989
7259,824,0,1,1,0,MN,DR,Flood,1989
7260,826,0,0,1,0,AK,DR,Freezing,1989
7261,828,0,1,1,0,TX,DR,Severe Storm(s),1989
7262,828,0,1,0,0,TX,DR,Severe Storm(s),1989
7263,828,0,1,1,0,TX,DR,Severe Storm(s),1989
7264,827,0,1,0,0,NC,DR,Tornado,1989
7265,828,0,1,0,0,TX,DR,Severe Storm(s),1989
7266,826,0,0,1,0,AK,DR,Freezing,1989
7267,828,0,1,1,0,TX,DR,Severe Storm(s),1989
7268,828,0,1,1,0,TX,DR,Severe Storm(s),1989
7269,828,0,1,1,0,TX,DR,Severe Storm(s),1989
7270,828,0,1,1,0,TX,DR,Severe Storm(s),1989
7271,829,0,1,0,0,LA,DR,Flood,1989
7272,828,0,1,1,0,TX,DR,Severe Storm(s),1989
7273,829,0,1,0,0,LA,DR,Flood,1989
7274,829,0,1,1,0,LA,DR,Flood,1989
7275,831,0,1,0,0,OH,DR,Flood,1989
7276,834,0,1,1,0,KY,DR,Flood,1989
7277,832,0,1,1,0,AK,DR,Flood,1989
7278,805,0,0,1,0,PR,DR,Flood,1987
7279,805,0,0,1,0,PR,DR,Flood,1987
7280,807,0,1,0,0,AR,DR,Flood,1987
7281,816,0,1,0,0,TX,DR,Hurricane,1988
7282,817,0,1,0,0,AR,DR,Tornado,1988
7283,812,0,0,1,0,CA,DR,Flood,1988
7284,817,0,1,0,0,AR,DR,Tornado,1988
7285,818,0,1,0,0,NC,DR,Tornado,1988
7286,821,0,1,1,0,KY,DR,Flood,1989
7287,819,0,1,1,0,IL,DR,Tornado,1989
7288,821,0,1,1,0,KY,DR,Flood,1989
7289,821,0,1,1,0,KY,DR,Flood,1989
7290,821,0,1,1,0,KY,DR,Flood,1989
7291,821,0,1,1,0,KY,DR,Flood,1989
7292,822,0,0,1,0,WA,DR,Flood,1989
7293,823,0,1,1,0,TX,DR,Flood,1989
7294,821,0,1,1,0,KY,DR,Flood,1989
7295,825,0,1,1,0,ND,DR,Flood,1989
7296,826,0,0,1,0,AK,DR,Freezing,1989
7297,827,0,1,0,0,NC,DR,Tornado,1989
7298,827,0,1,0,0,NC,DR,Tornado,1989
7299,828,0,1,0,0,TX,DR,Severe Storm(s),1989
7300,828,0,1,0,0,TX,DR,Severe Storm(s),1989
7301,828,0,1,1,0,TX,DR,Severe Storm(s),1989
7302,828,0,1,1,0,TX,DR,Severe Storm(s),1989
7303,828,0,1,1,0,TX,DR,Severe Storm(s),1989
7304,828,0,1,1,0,TX,DR,Severe Storm(s),1989
7305,828,0,1,1,0,TX,DR,Severe Storm(s),1989
7306,828,0,1,1,0,TX,DR,Severe Storm(s),1989
7307,829,0,1,0,0,LA,DR,Flood,1989
7308,805,0,1,1,0,PR,DR,Flood,1987
7309,829,0,1,0,0,LA,DR,Flood,1989
7310,830,0,0,1,0,ME,DR,Flood,1989
7311,829,0,1,1,0,LA,DR,Flood,1989
7312,833,0,1,0,0,LA,DR,Tornado,1989
7313,805,0,0,1,0,PR,DR,Flood,1987
7314,831,0,1,0,0,OH,DR,Flood,1989
7315,807,0,1,0,0,AR,DR,Flood,1987
7316,812,0,0,1,0,CA,DR,Flood,1988
7317,817,0,1,0,0,AR,DR,Tornado,1988
7318,815,0,1,0,0,CA,DR,Fire,1988
7319,817,0,1,0,0,AR,DR,Tornado,1988
7320,818,0,1,0,0,NC,DR,Tornado,1988
7321,819,0,1,1,0,IL,DR,Tornado,1989
7322,821,0,1,1,0,KY,DR,Flood,1989
7323,821,0,1,1,0,KY,DR,Flood,1989
7324,821,0,1,1,0,KY,DR,Flood,1989
7325,821,0,1,1,0,KY,DR,Flood,1989
7326,821,0,1,1,0,KY,DR,Flood,1989
7327,822,0,0,1,0,WA,DR,Flood,1989
7328,821,0,1,1,0,KY,DR,Flood,1989
7329,823,0,1,0,0,TX,DR,Flood,1989
7330,824,0,1,1,0,MN,DR,Flood,1989
7331,826,0,0,1,0,AK,DR,Freezing,1989
7332,827,0,1,0,0,NC,DR,Tornado,1989
7333,827,0,1,0,0,NC,DR,Tornado,1989
7334,828,0,1,1,0,TX,DR,Severe Storm(s),1989
7335,828,0,1,1,0,TX,DR,Severe Storm(s),1989
7336,828,0,1,0,0,TX,DR,Severe Storm(s),1989
7337,828,0,1,1,0,TX,DR,Severe Storm(s),1989
7338,828,0,1,1,0,TX,DR,Severe Storm(s),1989
7339,828,0,1,1,0,TX,DR,Severe Storm(s),1989
7340,828,0,1,0,0,TX,DR,Severe Storm(s),1989
7341,828,0,1,0,0,TX,DR,Severe Storm(s),1989
7342,829,0,1,0,0,LA,DR,Flood,1989
7343,829,0,1,1,0,LA,DR,Flood,1989
7344,829,0,1,0,0,LA,DR,Flood,1989
7345,830,0,0,1,0,ME,DR,Flood,1989
7346,831,0,1,0,0,OH,DR,Flood,1989
7347,833,0,1,0,0,LA,DR,Tornado,1989
7348,805,0,1,1,0,PR,DR,Flood,1987
7349,817,0,1,0,0,AR,DR,Tornado,1988
7350,821,0,1,1,0,KY,DR,Flood,1989
7351,805,0,1,1,0,PR,DR,Flood,1987
7352,817,0,1,0,0,AR,DR,Tornado,1988
7353,821,0,1,1,0,KY,DR,Flood,1989
