renters_id,disasterNumber,state,county,zipCode,validRegistrations,totalInspectedWithNoDamage,totalWithModerateDamage,totalWithMajorDamage,totalWithSubstantialDamage,approvedForFemaAssistance,repairReplaceAmount,rentalAmount,otherNeedsAmount,approvedBetween1And10000,approvedBetween10001And25000,approvedBetween25001AndMax,totalMaxGrants
31905,1545,FL,Indian River (County),32963,226,161,0,0,0,109,0,72285,98382,108,1,0,0
31906,1545,FL,Hillsborough (County),33615,23,15,0,0,0,10,0,9306,39053,8,2,0,0
31907,1545,FL,Hillsborough (County),33634,9,7,0,0,0,2,0,1260,1726,2,0,0,0
31908,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,0,0,0,0,0,0,0,0
31909,1545,FL,Hillsborough (County),33566,25,21,0,0,0,14,0,11984,9351,14,0,0,0
31910,1545,FL,Indian River (County),32976,2,1,0,0,0,0,0,0,0,0,0,0,0
31911,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,0,0,0,0,0,0,0,0
31912,1541,MP,Saipan (Municipality),96950,6,6,0,0,0,4,0,3988,4896,4,0,0,0
31913,1541,MP,Saipan (Municipality),96950,3,3,0,0,0,1,0,0,331,1,0,0,0
31914,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,0,331,1,0,0,0
31915,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,2162,1066,1,0,0,0
31916,1541,MP,Saipan (Municipality),96950,7,7,0,0,0,4,0,3988,2952,4,0,0,0
31917,1541,MP,Saipan (Municipality),96950,23,23,0,0,0,15,0,21496,25443,15,0,0,0
31918,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,0,0,0,0,0,0,0,0
31919,1541,MP,Tinian (Municipality),96952,5,5,0,0,0,3,0,2162,777,3,0,0,0
31920,1541,MP,Tinian (Municipality),96952,2,2,0,0,0,2,0,0,2517,2,0,0,0
31921,1544,VA,Chesterfield (County),23113,1,1,0,0,0,0,0,0,0,0,0,0,0
31922,1544,VA,Dinwiddie (County),23841,1,1,0,0,0,0,0,0,0,0,0,0,0
31923,1544,VA,Henrico (County),23231,54,50,0,0,0,44,0,72274,242320,32,12,0,0
31924,1544,VA,Henrico (County),23219,2,1,0,0,0,1,0,1346,0,1,0,0,0
31925,1544,VA,Petersburg,23803,3,3,0,0,0,1,0,1570,1278,1,0,0,0
31926,1544,VA,Richmond,23222,152,140,0,0,0,92,0,100630,169453,88,4,0,0
31927,1544,VA,Richmond,23298,6,4,0,0,0,0,0,0,0,0,0,0,0
31928,1545,FL,Alachua (County),33513,1,0,0,0,0,0,0,0,0,0,0,0,0
31929,1545,FL,Alachua (County),32601,71,61,0,0,0,45,0,38463,129268,40,5,0,0
31930,1545,FL,Alachua (County),32640,67,59,0,0,0,37,4187,19630,34662,37,0,0,0
31931,1545,FL,Alachua (County),33470,1,1,0,0,0,1,0,1590,836,1,0,0,0
31932,1545,FL,Alachua (County),33069,1,1,0,0,0,1,0,1590,643,1,0,0,0
31933,1545,FL,Baker (County),32072,5,3,0,0,0,0,0,0,0,0,0,0,0
31934,1545,FL,Brevard (County),32780,1,1,0,0,0,1,0,982,2400,1,0,0,0
31935,1545,FL,Brevard (County),32932,4,2,0,0,0,0,0,0,0,0,0,0,0
31936,1545,FL,Brevard (County),32950,45,39,0,0,0,30,0,19098,21621,30,0,0,0
31937,1545,FL,Brevard (County),32912,1,0,0,0,0,0,0,0,0,0,0,0,0
31938,1545,FL,Brevard (County),32593,1,0,0,0,0,0,0,0,0,0,0,0,0
31939,1545,FL,Brevard (County),32906,1,1,0,0,0,1,0,0,1005,1,0,0,0
31940,1545,FL,Brevard (County),32955,368,276,0,0,0,193,0,83487,158392,192,1,0,0
31941,1545,FL,Broward (County),33066,9,6,0,0,0,1,0,0,815,1,0,0,0
31942,1545,FL,Broward (County),33001,1,1,0,0,0,1,0,1336,513,1,0,0,0
31943,1545,FL,Broward (County),33029,5,4,0,0,0,1,0,1336,0,1,0,0,0
31944,1545,FL,Charlotte (County),33980,2,2,0,0,0,1,0,1004,658,1,0,0,0
31945,1545,FL,Dixie (County),32626,1,1,0,0,0,1,0,0,929,1,0,0,0
31946,1545,FL,Brevard (County),32796,467,409,0,0,0,276,0,149276,395938,269,7,0,0
31947,1545,FL,Broward (County),33322,2,2,0,0,0,0,0,0,0,0,0,0,0
31948,1545,FL,Broward (County),33311,24,24,0,0,0,11,0,14626,7123,11,0,0,0
31949,1545,FL,Charlotte (County),34982,1,1,0,0,0,1,0,1336,5426,1,0,0,0
31950,1545,FL,Columbia (County),32055,150,129,0,0,0,79,0,44277,255101,74,5,0,0
31951,1545,FL,Fayette (County),36605,1,1,0,0,0,0,0,0,0,0,0,0,0
31952,1545,FL,Broward (County),33442,47,21,0,0,0,15,0,12310,9132,15,0,0,0
31953,1545,FL,Broward (County),33313,581,547,0,0,0,341,0,240057,591647,336,5,0,0
31954,1545,FL,Broward (County),33071,1,0,0,0,0,0,0,0,0,0,0,0,0
31955,1545,FL,Citrus (County),34453,37,29,0,0,0,20,0,9424,45109,19,1,0,0
31956,1545,FL,Duval (County),32221,12,4,0,0,0,5,0,2906,5795,5,0,0,0
31957,1545,FL,Broward (County),33310,5,2,0,0,0,1,0,1654,417,1,0,0,0
31958,1545,FL,Broward (County),33023,164,147,0,0,0,95,0,109457,125227,94,1,0,0
31959,1545,FL,Broward (County),33319,32,22,0,0,0,14,0,11292,15374,14,0,0,0
31960,1545,FL,Clay (County),32003,2,2,0,0,0,0,0,0,0,0,0,0,0
31961,1545,FL,Duval (County),32254,43,36,0,0,0,18,0,14627,31527,17,1,0,0
31962,1545,FL,Broward (County),33004,6,6,0,0,0,4,0,7264,2590,4,0,0,0
31963,1545,FL,Broward (County),33026,3,2,0,0,0,1,0,2706,878,1,0,0,0
31964,1545,FL,Broward (County),33324,18,11,0,0,0,7,0,3956,11791,7,0,0,0
31965,1545,FL,Citrus (County),34434,7,7,0,0,0,6,0,2666,12137,5,1,0,0
31966,1545,FL,Duval (County),32207,30,17,0,0,0,4,0,4944,3991,4,0,0,0
31967,1545,FL,Glades (County),33944,1,1,0,0,0,1,0,1260,0,1,0,0,0
31968,1545,FL,Gilchrist (County),32008,3,2,0,0,0,2,0,0,744,2,0,0,0
31969,1545,FL,Hernando (County),33523,2,2,0,0,0,1,0,2514,8,1,0,0,0
31970,1545,FL,Hillsborough (County),33606,19,16,0,0,0,9,0,6576,10549,9,0,0,0
31971,1545,FL,Hernando (County),34601,156,127,0,0,0,105,0,95584,126658,104,1,0,0
31972,1545,FL,Hillsborough (County),33269,1,1,0,0,0,1,0,0,352,1,0,0,0
31973,1545,FL,Indian River (County),32958,684,562,0,0,0,391,5100,285263,572701,376,14,1,1
31974,1545,FL,Highlands (County),33825,136,123,0,0,0,87,0,48807,99225,85,2,0,0
31975,1545,FL,Hillsborough (County),33617,53,40,0,0,0,23,0,19255,27115,23,0,0,0
31976,1545,FL,Hillsborough (County),33519,1,1,0,0,0,1,0,0,500,1,0,0,0
31977,1545,FL,Indian River (County),34950,2,1,0,0,0,1,0,0,1918,1,0,0,0
31978,1545,FL,Indian River (County),32965,2,2,0,0,0,1,0,1026,0,1,0,0,0
31979,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,0,770,1,0,0,0
31980,1545,FL,Highlands (County),33876,23,21,0,0,0,15,0,3048,15971,15,0,0,0
31981,1545,FL,Hillsborough (County),33637,14,7,0,0,0,5,0,1376,4073,5,0,0,0
31982,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,1826,1820,1,0,0,0
31983,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,0,700,1,0,0,0
31984,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,0,0,0,0,0,0,0,0
31985,1541,MP,Saipan (Municipality),96950,4,4,0,0,0,4,0,5814,5287,4,0,0,0
31986,1541,MP,Saipan (Municipality),96950,6,6,0,0,0,4,0,5814,8449,4,0,0,0
31987,1541,MP,Saipan (Municipality),96950,4,3,0,0,0,3,0,0,943,3,0,0,0
31988,1541,MP,Saipan (Municipality),96950,4,4,0,0,0,0,0,0,0,0,0,0,0
31989,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,0,0,0,0,0,0,0,0
31990,1541,MP,Saipan (Municipality),96950,2,2,0,0,0,2,0,0,548,2,0,0,0
31991,1541,MP,Tinian (Municipality),96952,1,1,0,0,0,1,0,0,5019,1,0,0,0
31992,1544,VA,Chesterfield (County),23235,7,7,0,0,0,5,0,6220,3715,5,0,0,0
31993,1544,VA,Chesterfield (County),23831,1,1,0,0,0,0,0,0,0,0,0,0,0
31994,1544,VA,Hanover (County),23111,9,8,0,0,0,4,0,5353,0,4,0,0,0
31995,1544,VA,Henrico (County),23226,5,3,0,0,0,2,0,3528,0,2,0,0,0
31996,1544,VA,Hopewell,24153,2,1,0,0,0,0,0,0,0,0,0,0,0
31997,1544,VA,Richmond,23504,1,1,0,0,0,0,0,0,0,0,0,0,0
31998,1544,VA,Richmond,23228,1,1,0,0,0,0,0,0,0,0,0,0,0
31999,1545,FL,Alachua (County),32616,8,7,0,0,0,5,0,2995,15729,5,0,0,0
32000,1545,FL,Alachua (County),32633,2,1,0,0,0,0,0,0,0,0,0,0,0
32001,1545,FL,Alachua (County),32608,85,56,0,0,0,37,0,22896,38309,37,0,0,0
32002,1545,FL,Alachua (County),34957,1,0,0,0,0,0,0,0,0,0,0,0,0
32003,1545,FL,Alachua (County),32566,1,1,0,0,0,0,0,0,0,0,0,0,0
32004,1545,FL,Alachua (County),33401,1,0,0,0,0,0,0,0,0,0,0,0,0
32005,1545,FL,Bradford (County),32058,23,23,0,0,0,18,0,8214,46166,18,0,0,0
32006,1545,FL,Brevard (County),32926,394,314,0,0,0,228,0,126288,368990,222,6,0,0
32007,1545,FL,Brevard (County),32949,45,43,0,0,0,35,0,25558,73844,32,3,0,0
32008,1545,FL,Brevard (County),32903,8,8,0,0,0,8,0,7180,10340,8,0,0,0
32009,1545,FL,Brevard (County),32951,5,5,0,0,0,4,0,3928,13280,3,1,0,0
32010,1545,FL,Broward (County),33067,9,4,0,0,0,2,0,1654,836,2,0,0,0
32011,1545,FL,Broward (County),33020,232,209,0,0,0,157,0,162898,216657,157,0,0,0
32012,1545,FL,Brevard (County),32976,77,62,0,0,0,32,0,22718,52375,30,2,0,0
32013,1545,FL,Broward (County),33315,31,22,0,0,0,19,0,13177,35224,19,0,0,0
32014,1545,FL,Broward (County),33068,31,29,0,0,0,16,0,14170,31946,16,0,0,0
32015,1545,FL,Broward (County),33332,1,0,0,0,0,1,0,0,3176,1,0,0,0
32016,1545,FL,Brevard (County),32754,168,155,0,0,0,114,756,60326,169726,113,1,0,0
32017,1545,FL,Broward (County),33325,13,9,0,0,0,5,0,4306,3827,5,0,0,0
32018,1545,FL,Broward (County),33309,86,79,0,0,0,57,0,30808,102521,57,0,0,0
32019,1545,FL,Brevard (County),32911,1,1,0,0,0,1,0,0,227,1,0,0,0
32020,1545,FL,Broward (County),33304,62,45,0,0,0,29,0,15948,46688,29,0,0,0
32021,1545,FL,Broward (County),33063,1,0,0,0,0,0,0,0,0,0,0,0,0
32022,1545,FL,Citrus (County),34487,1,1,0,0,0,0,0,0,0,0,0,0,0
32023,1545,FL,Duval (County),32216,25,18,0,0,0,8,0,3033,7527,8,0,0,0
32024,1545,FL,Broward (County),33311,3,3,0,0,0,1,0,0,566,1,0,0,0
32025,1545,FL,Citrus (County),34434,5,2,0,0,0,0,0,0,0,0,0,0,0
32026,1545,FL,Duval (County),32234,1,1,0,0,0,1,0,0,2475,1,0,0,0
32027,1545,FL,Columbia (County),32038,58,45,0,0,0,34,0,28184,75092,33,1,0,0
32028,1545,FL,Duval (County),32277,33,25,0,0,0,12,0,12461,43600,9,3,0,0
32029,1545,FL,Hernando (County),34613,1,1,0,0,0,1,0,1562,230,1,0,0,0
32030,1545,FL,Glades (County),33430,1,1,0,0,0,0,0,0,0,0,0,0,0
32031,1545,FL,Hillsborough (County),33511,31,26,0,0,0,22,0,26175,33460,21,1,0,0
32032,1545,FL,Hillsborough (County),33615,1,1,0,0,0,1,0,1260,0,1,0,0,0
32033,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,0,301,1,0,0,0
32034,1545,FL,Hardee (County),33873,1,1,0,0,0,1,0,1368,0,1,0,0,0
32035,1545,FL,Hillsborough (County),33556,7,6,0,0,0,4,0,630,2101,4,0,0,0
32036,1545,FL,Indian River (County),32643,1,1,0,0,0,1,0,513,836,1,0,0,0
32037,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,0,1399,1,0,0,0
32038,1545,FL,Broward (County),33068,23,19,0,0,0,12,0,8316,45302,11,1,0,0
32039,1545,FL,Broward (County),33313,86,81,0,0,0,57,0,39626,106031,56,1,0,0
32040,1545,FL,Clay (County),32234,1,0,0,0,0,0,0,0,0,0,0,0,0
32041,1545,FL,Duval (County),32226,2,1,0,0,0,0,0,0,0,0,0,0,0
32042,1545,FL,Hernando (County),33523,4,4,0,0,0,4,0,5815,868,4,0,0,0
32043,1545,FL,Hillsborough (County),33587,1,1,0,0,0,0,0,0,0,0,0,0,0
32044,1545,FL,Indian River (County),32960,1,1119,0,0,0,796,0,608414,1356463,755,41,0,1
32045,1545,FL,Broward (County),33180,1,1,0,0,0,0,0,0,0,0,0,0,0
32046,1545,FL,Broward (County),33331,3,3,0,0,0,3,0,1654,3703,3,0,0,0
32047,1545,FL,Broward (County),33024,15,11,0,0,0,9,0,9672,2931,9,0,0,0
32048,1545,FL,Charlotte (County),33980,32,31,0,0,0,22,0,20580,67959,20,2,0,0
32049,1545,FL,DeSoto (County),34266,269,259,0,0,0,213,0,180023,519522,203,9,1,0
32050,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,0,0,0,0,0,0,0,0
32051,1544,VA,Henrico (County),23059,2,2,0,0,0,2,0,3140,12281,2,0,0,0
32052,1545,FL,Alachua (County),33430,1,1,0,0,0,1,0,0,41,1,0,0,0
32053,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,0,0,0,0,0,0,0,0
32054,1544,VA,Chesterfield (County),23237,32,32,0,0,0,23,0,28698,130203,19,4,0,0
32055,1544,VA,Richmond,23234,15,15,0,0,0,9,0,11426,51516,7,1,1,1
32056,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,0,0,0,0,0,0,0,0
32057,1541,MP,Saipan (Municipality),96952,3,3,0,0,0,1,0,1826,0,1,0,0,0
32058,1544,VA,Henrico (County),23228,107,101,0,0,0,85,0,119776,122551,82,3,0,0
32059,1545,FL,Alachua (County),34942,1,0,0,0,0,0,0,0,0,0,0,0,0
32060,1545,FL,Hillsborough (County),33612,225,194,0,0,0,149,0,133385,525033,125,24,0,0
32061,1541,MP,Saipan (Municipality),96950,7,7,0,0,0,5,0,0,4000,5,0,0,0
32062,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,0,700,1,0,0,0
32063,1541,MP,Tinian (Municipality),96952,20,20,0,0,0,15,0,6700,19795,15,0,0,0
32064,1544,VA,King William (County),23106,1,1,0,0,0,0,0,0,0,0,0,0,0
32065,1545,FL,Alachua (County),32641,112,91,0,0,0,64,0,32985,85169,63,0,1,0
32066,1545,FL,Alachua (County),32818,1,1,0,0,0,0,0,0,0,0,0,0,0
32067,1545,FL,Alachua (County),32792,1,1,0,0,0,1,0,0,1648,1,0,0,0
32068,1545,FL,Flagler (County),33142,1,1,0,0,0,0,0,0,0,0,0,0,0
32069,1545,FL,Highlands (County),34972,1,1,0,0,0,1,0,449,0,1,0,0,0
32070,1545,FL,Hillsborough (County),33625,3,2,0,0,0,3,0,630,2607,3,0,0,0
32071,1545,FL,Bradford (County),32905,1,0,0,0,0,0,0,0,0,0,0,0,0
32072,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,1826,91,1,0,0,0
32073,1545,FL,Brevard (County),32926,1,1,0,0,0,1,0,1226,0,1,0,0,0
32074,1545,FL,Brevard (County),32925,11,7,0,0,0,2,0,982,7576,2,0,0,0
32075,1545,FL,Broward (County),33306,3,2,0,0,0,2,0,2004,1941,2,0,0,0
32076,1545,FL,Broward (County),33157,1,1,0,0,0,1,0,0,3267,1,0,0,0
32077,1545,FL,Brevard (County),32905,12,5,0,0,0,4,0,2786,1533,4,0,0,0
32078,1545,FL,Broward (County),33313,1,0,0,0,0,0,0,0,0,0,0,0,0
32079,1545,FL,Broward (County),33340,1,1,0,0,0,0,0,0,0,0,0,0,0
32080,1545,FL,Broward (County),33026,6,4,0,0,0,1,0,668,0,1,0,0,0
32081,1545,FL,Brevard (County),32951,227,180,0,0,0,142,0,116914,143679,136,6,0,0
32082,1545,FL,Broward (County),33073,1,1,0,0,0,0,0,0,0,0,0,0,0
32083,1545,FL,Broward (County),33023,196,179,0,0,0,120,0,162154,122995,120,0,0,0
32084,1545,FL,Broward (County),33317,34,29,0,0,0,18,0,9592,36845,18,0,0,0
32085,1545,FL,Brevard (County),32899,1,0,0,0,0,0,0,0,0,0,0,0,0
32086,1545,FL,Broward (County),33331,1,1,0,0,0,1,0,0,2314,1,0,0,0
32087,1545,FL,Broward (County),33313,29,22,0,0,0,14,0,9578,19440,14,0,0,0
32088,1545,FL,Broward (County),33065,7,5,0,0,0,4,0,668,4091,4,0,0,0
32089,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,0,0,0,0,0,0,0,0
32090,1544,VA,Chesterfield (County),23832,3,3,0,0,0,2,0,0,6706,2,0,0,0
32091,1544,VA,Richmond,23219,82,64,0,0,0,44,0,49072,72670,43,1,0,0
32092,1545,FL,Alachua (County),33460,1,1,0,0,0,0,0,0,0,0,0,0,0
32093,1545,FL,Brevard (County),32937,8,5,0,0,0,4,0,4097,904,4,0,0,0
32094,1545,FL,Citrus (County),34429,43,31,0,0,0,25,0,8238,34295,24,1,0,0
32095,1545,FL,Charlotte (County),34952,1,1,0,0,0,1,0,1004,0,1,0,0,0
32096,1545,FL,Broward (County),33323,4,4,0,0,0,3,0,2302,3239,3,0,0,0
32097,1545,FL,Citrus (County),34449,2,1,0,0,0,1,0,0,924,1,0,0,0
32098,1545,FL,Duval (County),32218,27,23,0,0,0,9,0,4383,12364,9,0,0,0
32099,1545,FL,DeSoto (County),34267,3,3,0,0,0,3,0,3536,7591,3,0,0,0
32100,1545,FL,Duval (County),32204,7,5,0,0,0,2,0,1350,184,2,0,0,0
32101,1545,FL,Brevard (County),32091,1,1,0,0,0,1,0,0,853,1,0,0,0
32102,1545,FL,Broward (County),33317,32,27,0,0,0,21,0,13892,65191,20,1,0,0
32103,1545,FL,Broward (County),33161,1,1,0,0,0,1,0,1336,1047,1,0,0,0
32104,1545,FL,Broward (County),33311,12,10,0,0,0,6,0,2990,15305,6,0,0,0
32105,1545,FL,Columbia (County),23055,1,1,0,0,0,0,0,0,0,0,0,0,0
32106,1545,FL,Flagler (County),32137,120,85,0,0,0,59,0,33174,43390,59,0,0,0
32107,1545,FL,Glades (County),33471,26,26,0,0,0,15,0,6227,19036,15,0,0,0
32108,1545,FL,Duval (County),32234,1,0,0,0,0,1,0,0,700,1,0,0,0
32109,1545,FL,Clay (County),32234,1,1,0,0,0,0,0,0,0,0,0,0,0
32110,1545,FL,Duval (County),32244,36,19,0,0,0,8,0,4484,11362,8,0,0,0
32111,1545,FL,Hendry (County),33440,259,244,0,0,0,152,0,51771,377042,143,9,0,0
32112,1545,FL,Hernando (County),34636,3,1,0,0,0,0,0,0,0,0,0,0,0
32113,1545,FL,Hernando (County),34607,9,8,0,0,0,5,0,3780,1116,5,0,0,0
32114,1545,FL,Highlands (County),33870,119,108,0,0,0,69,0,42313,61731,69,0,0,0
32115,1545,FL,Hillsborough (County),34982,1,1,0,0,0,0,0,0,0,0,0,0,0
32116,1545,FL,Hillsborough (County),33565,25,20,0,0,0,16,0,12524,11224,16,0,0,0
32117,1545,FL,Hillsborough (County),33603,38,34,0,0,0,13,0,10632,7745,13,0,0,0
32118,1545,FL,Hillsborough (County),33614,44,25,0,0,0,19,0,13860,20888,19,0,0,0
32119,1545,FL,Hillsborough (County),33629,4,2,0,0,0,1,0,630,0,1,0,0,0
32120,1545,FL,Hillsborough (County),33598,20,16,0,0,0,10,0,11354,20669,10,0,0,0
32121,1545,FL,Indian River (County),32967,1,1,0,0,0,1,0,0,1254,1,0,0,0
32122,1545,FL,Indian River (County),32962,885,718,0,0,0,480,3756,314759,524917,475,5,0,0
32123,1541,MP,Saipan (Municipality),96950,15,15,0,0,0,9,0,11292,3836,9,0,0,0
32124,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,1826,1562,1,0,0,0
32125,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,0,1862,1,0,0,0
32126,1541,MP,Saipan (Municipality),96950,4,4,0,0,0,2,0,0,1415,2,0,0,0
32127,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,0,539,1,0,0,0
32128,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,1826,1382,1,0,0,0
32129,1541,MP,Saipan (Municipality),96950,5,4,0,0,0,3,0,1826,4283,3,0,0,0
32130,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,0,1069,1,0,0,0
32131,1541,MP,Saipan (Municipality),96950,5,5,0,0,0,3,0,1826,3769,3,0,0,0
32132,1541,MP,Tinian (Municipality),96952,1,1,0,0,0,1,0,0,774,1,0,0,0
32133,1544,VA,Chesterfield (County),23224,5,4,0,0,0,2,0,1346,5813,2,0,0,0
32134,1544,VA,Richmond,23224,121,110,0,0,0,92,0,136652,237692,89,3,0,0
32135,1545,FL,Alachua (County),33183,1,1,0,0,0,0,0,0,0,0,0,0,0
32136,1544,VA,Dinwiddie (County),23894,1,1,0,0,0,1,0,1346,0,1,0,0,0
32137,1544,VA,Richmond,22980,1,1,0,0,0,0,0,0,0,0,0,0,0
32138,1545,FL,Alachua (County),34997,1,0,0,0,0,0,0,0,0,0,0,0,0
32139,1541,MP,Tinian (Municipality),96952,2,2,0,0,0,1,0,1826,4966,1,0,0,0
32140,1544,VA,Petersburg,23225,1,0,0,0,0,0,0,0,0,0,0,0,0
32141,1545,FL,Alachua (County),32655,5,4,0,0,0,3,901,1431,0,3,0,0,0
32142,1544,VA,Henrico (County),23222,7,6,0,0,0,4,0,1570,5082,4,0,0,0
32143,1545,FL,Alachua (County),32640,2,2,0,0,0,2,0,954,273,2,0,0,0
32144,1545,FL,Bradford (County),32622,5,4,0,0,0,4,0,898,6597,4,0,0,0
32145,1544,VA,Henrico (County),23234,1,1,0,0,0,0,0,0,0,0,0,0,0
32146,1545,FL,Alachua (County),32605,22,14,0,0,0,11,0,5088,20541,11,0,0,0
32147,1545,FL,Brevard (County),32922,866,709,0,0,0,501,0,280249,1008561,480,21,0,0
32148,1545,FL,Brevard (County),32135,1,1,0,0,0,1,0,1226,0,1,0,0,0
32149,1545,FL,Brevard (County),29578,1,1,0,0,0,0,0,0,0,0,0,0,0
32150,1545,FL,Brevard (County),32935,1,846,0,0,0,578,0,434002,662334,565,13,0,0
32151,1545,FL,Brevard (County),32953,481,331,0,0,0,209,0,98914,288313,203,6,0,0
32152,1545,FL,Brevard (County),32908,129,106,0,0,0,70,0,31766,67455,70,0,0,0
32153,1545,FL,Brevard (County),32939,1,1,0,0,0,1,0,0,1720,1,0,0,0
32154,1545,FL,Brevard (County),32926,2,2,0,0,0,2,0,1642,1791,2,0,0,0
32155,1545,FL,Broward (County),33328,1,0,0,0,0,0,0,0,0,0,0,0,0
32156,1545,FL,Broward (County),33314,39,30,0,0,0,21,0,14375,29389,21,0,0,0
32157,1545,FL,Broward (County),0,1,1,0,0,0,0,0,0,0,0,0,0,0
32158,1545,FL,Broward (County),33312,269,240,0,0,0,134,0,62082,269388,131,3,0,0
32159,1545,FL,Broward (County),33325,2,2,0,0,0,0,0,0,0,0,0,0,0
32160,1545,FL,Broward (County),33009,174,160,0,0,0,128,0,127949,164742,128,0,0,0
32161,1545,FL,Broward (County),33351,8,7,0,0,0,6,0,8316,3898,6,0,0,0
32162,1545,FL,Broward (County),33032,1,1,0,0,0,1,0,0,7056,1,0,0,0
32163,1545,FL,Broward (County),33027,4,3,0,0,0,2,0,4604,6986,2,0,0,0
32164,1545,FL,Broward (County),33067,3,0,0,0,0,0,0,0,0,0,0,0,0
32165,1545,FL,Broward (County),33025,2,2,0,0,0,0,0,0,0,0,0,0,0
32166,1545,FL,Broward (County),33069,1,1,0,0,0,1,0,0,1180,1,0,0,0
32167,1545,FL,Broward (County),33060,1,1,0,0,0,1,0,0,7277,1,0,0,0
32168,1545,FL,Broward (County),33023,2,2,0,0,0,1,0,1654,2233,1,0,0,0
32169,1545,FL,Charlotte (County),33952,170,163,0,0,0,122,0,135579,243293,114,8,0,0
32170,1545,FL,Charlotte (County),33983,33,33,0,0,0,29,0,32212,56632,27,2,0,0
32171,1545,FL,Citrus (County),34461,14,11,0,0,0,7,0,1709,4588,7,0,0,0
32172,1545,FL,Citrus (County),34442,47,39,0,0,0,24,0,7443,11305,24,0,0,0
32173,1545,FL,Clay (County),32073,24,20,0,0,0,12,0,7535,10294,12,0,0,0
32174,1545,FL,Columbia (County),33059,1,1,0,0,0,1,0,898,0,1,0,0,0
32175,1545,FL,Dixie (County),32648,6,4,0,0,0,3,0,2363,4117,3,0,0,0
32176,1545,FL,Gilchrist (County),32643,3,2,0,0,0,1,0,1260,0,1,0,0,0
32177,1545,FL,Duval (County),32209,109,98,0,0,0,48,0,45487,82668,47,0,1,1
32178,1545,FL,Hardee (County),33834,57,50,0,0,0,41,0,26004,158092,33,7,1,1
32179,1545,FL,Duval (County),32223,13,6,0,0,0,5,0,561,3990,5,0,0,0
32180,1545,FL,Hernando (County),34604,8,8,0,0,0,7,0,9011,28679,6,1,0,0
32181,1545,FL,Duval (County),32257,13,8,0,0,0,6,0,3467,4221,6,0,0,0
32182,1545,FL,Flagler (County),32110,1,1,0,0,0,1,0,984,0,1,0,0,0
32183,1545,FL,Hernando (County),34607,1,1,0,0,0,1,0,1260,1097,1,0,0,0
32184,1545,FL,Highlands (County),33852,89,80,0,0,0,58,0,36849,125199,54,3,1,1
32185,1545,FL,Hillsborough (County),33572,2,1,0,0,0,2,0,2132,2677,2,0,0,0
32186,1545,FL,Hillsborough (County),33549,7,6,0,0,0,4,0,3780,0,4,0,0,0
32187,1545,FL,Hillsborough (County),33570,11,9,0,0,0,6,0,5224,8185,6,0,0,0
32188,1545,FL,Hillsborough (County),33609,6,5,0,0,0,4,0,1562,5682,4,0,0,0
32189,1545,FL,Hillsborough (County),33619,66,57,0,0,0,39,0,44054,109058,37,2,0,0
32190,1545,FL,Hillsborough (County),33617,1,1,0,0,0,1,0,1562,122,1,0,0,0
32191,1545,FL,Indian River (County),34981,1,1,0,0,0,0,0,0,0,0,0,0,0
32192,1545,FL,Indian River (County),32978,2,2,0,0,0,1,0,1320,227,1,0,0,0
32193,1545,FL,Indian River (County),32967,922,777,0,0,0,538,407,365089,1004168,522,16,0,0
32194,1541,MP,Saipan (Municipality),96950,2,2,0,0,0,1,0,0,142,1,0,0,0
32195,1541,MP,Saipan (Municipality),96950,16,15,0,0,0,10,0,13736,5057,10,0,0,0
32196,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,0,0,0,0,0,0,0,0
32197,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,0,0,0,0,0,0,0,0
32198,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,2712,125,1,0,0,0
32199,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,2162,1254,1,0,0,0
32200,1541,MP,Saipan (Municipality),96950,1,1224,0,0,0,846,0,928729,1058665,837,9,0,0
